CustomerID,total_spend,total_orders,total_items,avg_order_value,segment,segment_name
13799,688.86,2,402,17.663076923076922,0,Low Value
13800,558.32,1,331,16.91878787878788,0,Low Value
13801,324.8,1,168,14.121739130434783,0,Low Value
13802,4599.42,3,2572,76.657,0,Low Value
13803,277.07,1,121,16.298235294117646,0,Low Value
13804,2635.79,7,1498,19.23934306569343,0,Low Value
13805,924.5999999999999,2,1900,71.12307692307692,0,Low Value
13806,256.38,1,56,25.637999999999998,0,Low Value
13807,112.6,1,36,16.085714285714285,0,Low Value
13808,1747.66,5,782,22.995526315789476,0,Low Value
13809,155.05,1,29,12.920833333333334,0,Low Value
13810,1499.01,3,312,42.828857142857146,0,Low Value
13811,814.5,3,68,62.65384615384615,0,Low Value
13812,539.0,3,333,14.972222222222221,0,Low Value
13813,1366.8600000000001,4,552,19.809565217391306,0,Low Value
13814,1579.12,2,864,27.703859649122805,0,Low Value
13815,4027.36,4,2560,22.882727272727273,0,Low Value
13816,571.6700000000001,2,269,20.416785714285716,0,Low Value
13817,382.98,2,211,15.957500000000001,0,Low Value
13819,1140.35,3,1109,31.676388888888887,0,Low Value
13821,385.64,2,153,6.536271186440678,0,Low Value
13822,632.0,2,611,6.583333333333333,0,Low Value
13823,957.66,2,439,23.941499999999998,0,Low Value
13824,1698.94,5,768,36.93347826086956,0,Low Value
13826,189.5,1,82,18.95,0,Low Value
13827,412.05,3,141,4.430645161290323,0,Low Value
13828,209.49,1,311,13.966000000000001,0,Low Value
13831,2202.99,6,745,29.77013513513513,0,Low Value
13832,52.2,1,28,17.400000000000002,0,Low Value
13833,384.8,1,118,13.26896551724138,0,Low Value
13835,834.57,4,442,15.174000000000001,0,Low Value
13837,271.24,2,183,14.275789473684211,0,Low Value
13838,691.73,4,263,3.975459770114943,0,Low Value
13841,85.0,1,100,85.0,0,Low Value
13842,3385.62,9,1768,16.43504854368932,0,Low Value
13844,361.62,1,196,18.081,0,Low Value
13845,312.98,1,182,34.775555555555556,0,Low Value
13846,865.0600000000001,3,388,15.728363636363637,0,Low Value
13848,1255.0,3,3700,251.0,0,Low Value
13849,1537.95,2,1016,15.227227722772279,0,Low Value
13850,1595.48,1,944,17.155698924731183,0,Low Value
13851,2651.46,3,1705,32.73407407407407,0,Low Value
13853,1090.1399999999999,1,312,47.39739130434782,0,Low Value
13854,8109.5199999999995,25,2296,73.72290909090908,0,Low Value
13856,388.5,3,494,27.75,0,Low Value
13858,216.17000000000002,1,75,19.651818181818182,0,Low Value
13859,201.16,1,129,7.184285714285714,0,Low Value
13860,1245.9,5,591,16.39342105263158,0,Low Value
13862,2209.36,8,1688,15.894676258992806,0,Low Value
13863,305.78,1,224,15.288999999999998,0,Low Value
13865,501.56,4,204,16.718666666666667,0,Low Value
13866,145.67,1,57,20.81,0,Low Value
13867,1015.29,3,513,16.644098360655736,0,Low Value
13868,3192.54,2,1964,96.74363636363637,0,Low Value
13869,3104.9500000000003,4,1721,10.11384364820847,0,Low Value
13870,2770.94,8,1325,24.095130434782607,0,Low Value
13871,6403.25,13,2806,19.057291666666668,0,Low Value
13873,389.6,3,140,16.93913043478261,0,Low Value
13874,540.45,1,180,30.025000000000002,0,Low Value
13875,1786.79,5,1316,17.180673076923078,0,Low Value
13876,122.7,1,36,17.52857142857143,0,Low Value
13877,117.24,1,108,39.08,0,Low Value
13878,1281.53,1,475,35.598055555555554,0,Low Value
13880,3219.77,13,1842,19.513757575757577,0,Low Value
13881,17159.52,20,10118,96.40179775280899,0,Low Value
13882,1191.13,5,953,18.325076923076924,0,Low Value
13883,2674.48,5,1436,18.834366197183098,0,Low Value
13884,787.6,5,300,13.349152542372881,0,Low Value
13885,506.8,2,182,18.1,0,Low Value
13886,243.56,1,126,15.2225,0,Low Value
13887,349.55,1,147,18.397368421052633,0,Low Value
13888,605.63,2,258,15.14075,0,Low Value
13889,416.90000000000003,1,146,27.793333333333337,0,Low Value
13890,1883.81,10,831,17.125545454545453,0,Low Value
13892,632.97,4,983,23.443333333333335,0,Low Value
13893,821.1,1,190,39.1,0,Low Value
13894,564.62,3,354,20.911851851851853,0,Low Value
13895,2593.07,4,1365,21.975169491525424,0,Low Value
13897,311.16,1,200,18.303529411764707,0,Low Value
13898,155.93,1,133,12.994166666666667,0,Low Value
13899,388.52,2,156,20.448421052631577,0,Low Value
13900,740.95,3,430,17.23139534883721,0,Low Value
13901,2867.2000000000003,5,1739,19.24295302013423,0,Low Value
13904,332.64,2,332,12.793846153846154,0,Low Value
13908,2369.55,4,1478,19.42254098360656,0,Low Value
13911,2580.91,9,2731,17.43858108108108,0,Low Value
13914,626.45,2,380,18.983333333333334,0,Low Value
13917,272.04,2,228,15.113333333333335,0,Low Value
13918,1212.8400000000001,2,1140,40.428000000000004,0,Low Value
13919,384.81,2,474,13.743214285714286,0,Low Value
13922,172.25,1,93,24.607142857142858,0,Low Value
13923,351.13,1,185,17.5565,0,Low Value
13924,1838.8500000000001,6,1575,15.716666666666669,0,Low Value
13925,678.25,4,331,16.54268292682927,0,Low Value
13926,223.85000000000002,1,104,20.35,0,Low Value
13927,348.99,1,214,16.61857142857143,0,Low Value
13928,464.57,4,129,17.206296296296298,0,Low Value
13929,842.65,2,143,93.62777777777778,0,Low Value
13930,337.34,2,274,19.843529411764706,0,Low Value
13931,1237.53,2,725,21.336724137931036,0,Low Value
13932,307.4,1,72,19.2125,0,Low Value
13933,608.79,2,205,26.469130434782606,0,Low Value
13934,922.1,1,390,29.74516129032258,0,Low Value
13936,376.58,1,330,14.483846153846153,0,Low Value
13937,158.85,1,123,17.65,0,Low Value
13938,71.66,1,70,10.237142857142857,0,Low Value
13939,568.55,3,847,12.634444444444444,0,Low Value
13940,839.14,4,516,17.12530612244898,0,Low Value
13941,5112.96,5,2364,113.62133333333334,0,Low Value
13946,561.57,3,443,51.051818181818184,0,Low Value
13947,90.60000000000001,1,44,18.12,0,Low Value
13948,102.0,1,40,34.0,0,Low Value
13949,2427.32,6,2474,15.170750000000002,0,Low Value
13950,745.0600000000001,4,323,21.287428571428574,0,Low Value
13951,674.45,3,459,17.293589743589745,0,Low Value
13952,3251.071,2,1431,23.730445255474454,0,Low Value
13953,3515.68,7,2724,175.784,0,Low Value
13954,439.92,2,150,17.5968,0,Low Value
13955,322.96,2,154,9.786666666666665,0,Low Value
13956,1026.42,5,491,6.752763157894737,0,Low Value
13959,598.2,3,357,6.502173913043479,0,Low Value
13960,230.22,2,142,19.185,0,Low Value
13962,169.54999999999998,2,87,15.413636363636362,0,Low Value
13963,664.54,4,460,18.986857142857144,0,Low Value
13967,80.7,1,42,40.35,0,Low Value
13969,9053.94,18,4542,14.463162939297126,0,Low Value
13971,2758.26,8,1844,18.511812080536913,0,Low Value
13972,190.25,2,187,12.683333333333334,0,Low Value
13973,264.7,1,109,24.063636363636363,0,Low Value
13974,413.59000000000003,1,249,14.77107142857143,0,Low Value
13975,2526.28,6,1732,7.474201183431953,0,Low Value
13976,357.98,1,154,35.798,0,Low Value
13978,196.79,2,315,13.119333333333334,0,Low Value
13979,869.87,1,639,16.108703703703704,0,Low Value
13980,200.14,1,172,18.19454545454545,0,Low Value
13982,1871.81,4,1136,16.863153153153153,0,Low Value
13983,2603.43,12,1183,24.3311214953271,0,Low Value
13984,920.51,5,679,57.531875,0,Low Value
13985,7060.13,15,3445,20.229598853868197,0,Low Value
13986,320.46,1,430,24.650769230769228,0,Low Value
13988,4147.96,6,3044,17.726324786324785,0,Low Value
13989,1266.08,2,1313,30.88,0,Low Value
13990,311.3,1,190,19.45625,0,Low Value
13991,855.97,6,998,10.190119047619048,0,Low Value
13992,76.8,1,64,15.36,0,Low Value
13993,3466.36,9,900,28.647603305785125,0,Low Value
13994,2313.14,6,940,14.923483870967742,0,Low Value
13995,1393.69,5,879,16.205697674418605,0,Low Value
13999,3901.81,12,2243,18.758701923076924,0,Low Value
14000,635.66,1,710,42.37733333333333,0,Low Value
14001,2043.0800000000002,3,962,52.38666666666667,0,Low Value
14002,529.73,2,877,11.270851063829788,0,Low Value
14004,4582.64,7,2668,26.799064327485382,0,Low Value
14005,2874.72,5,2478,34.22285714285714,0,Low Value
14006,962.19,3,641,32.073,0,Low Value
14009,695.61,2,365,16.562142857142856,0,Low Value
14012,328.8,1,160,29.89090909090909,0,Low Value
14013,473.02,3,462,13.91235294117647,0,Low Value
14014,505.18,1,1076,12.953333333333333,0,Low Value
14015,917.34,1,378,45.867000000000004,0,Low Value
14016,4341.21,4,2125,26.964037267080744,0,Low Value
14019,1421.6100000000001,3,1037,21.539545454545458,0,Low Value
14020,642.8,2,441,16.48205128205128,0,Low Value
14021,631.9,3,192,28.722727272727273,0,Low Value
14022,440.0,1,487,15.714285714285714,0,Low Value
14023,584.07,2,345,18.840967741935486,0,Low Value
14024,327.7,2,150,20.48125,0,Low Value
14027,104.82,1,62,17.47,0,Low Value
14029,467.66,2,198,31.177333333333333,0,Low Value
14030,2360.09,8,1479,9.712304526748971,0,Low Value
14031,17286.86,19,5788,69.14744,0,Low Value
14032,2975.59,11,2032,20.80832167832168,0,Low Value
14034,651.8199999999999,3,423,7.323820224719101,0,Low Value
14035,1428.02,5,739,21.636666666666667,0,Low Value
14036,626.65,1,268,16.49078947368421,0,Low Value
14037,147.20000000000002,2,46,5.257142857142858,0,Low Value
14038,1560.38,3,965,16.960652173913044,0,Low Value
14039,152.2,1,92,25.366666666666664,0,Low Value
14040,3614.92,12,1554,15.38263829787234,0,Low Value
14041,141.41,1,94,6.733809523809524,0,Low Value
14044,652.82,4,308,3.1235406698564594,0,Low Value
14045,1659.75,4,535,276.625,0,Low Value
14046,154.99,1,460,11.070714285714287,0,Low Value
14047,1308.6100000000001,5,381,40.894062500000004,0,Low Value
14048,409.93,1,288,4.822705882352941,0,Low Value
14049,5681.72,4,3870,11.642868852459017,0,Low Value
14050,746.36,2,689,13.821481481481483,0,Low Value
14051,15610.390000000001,23,3756,74.33519047619048,0,Low Value
14052,225.35999999999999,1,89,4.024285714285714,0,Low Value
14053,260.25,2,215,65.0625,0,Low Value
14054,92.46000000000001,1,62,15.410000000000002,0,Low Value
14055,725.6400000000001,1,216,72.56400000000001,0,Low Value
14056,8214.65,23,4273,7.427350813743218,0,Low Value
14057,6217.96,17,4876,21.894225352112677,0,Low Value
14059,183.6,1,128,22.95,0,Low Value
14060,6140.42,19,5386,30.39811881188119,0,Low Value
14062,10464.85,12,5593,94.27792792792793,0,Low Value
14064,1353.74,5,1788,16.92175,0,Low Value
14066,152.55,1,45,21.792857142857144,0,Low Value
14067,374.7,2,361,7.2057692307692305,0,Low Value
14068,265.85,1,73,11.077083333333334,0,Low Value
14071,1438.82,8,995,4.440802469135802,0,Low Value
14073,151.04,1,130,11.618461538461538,0,Low Value
14075,942.26,3,754,21.913023255813954,0,Low Value
14076,122.47,1,81,2.662391304347826,0,Low Value
14077,499.42,5,268,11.890952380952381,0,Low Value
14078,1049.37,6,310,16.144153846153845,0,Low Value
14079,375.1,1,301,31.258333333333336,0,Low Value
14080,45.599999999999994,1,48,11.399999999999999,0,Low Value
14081,934.52,2,596,6.10797385620915,0,Low Value
14082,182.25,1,110,6.2844827586206895,0,Low Value
14083,1018.43,9,732,5.626685082872928,0,Low Value
14085,4448.54,18,3184,9.885644444444445,0,Low Value
14087,194.42,1,251,2.8176811594202897,0,Low Value
14088,50491.81,13,12665,85.7246349745331,0,Low Value
14089,161.0,1,134,11.5,0,Low Value
14090,76.32000000000001,1,72,76.32000000000001,0,Low Value
14092,4076.9100000000003,14,2066,19.050981308411217,0,Low Value
14093,442.85,1,406,4.217619047619048,0,Low Value
14096,65164.79,17,16352,12.749909998043435,0,Low Value
14098,147.35,1,104,7.016666666666667,0,Low Value
14099,3104.17,11,2179,12.41668,0,Low Value
14100,194.9,1,64,7.496153846153846,0,Low Value
14101,5976.79,6,6942,170.76542857142857,0,Low Value
14102,1360.28,5,961,17.21873417721519,0,Low Value
14104,216.21,2,72,10.295714285714286,0,Low Value
14105,1266.23,1,800,17.111216216216217,0,Low Value
14107,2703.23,7,1793,21.977479674796747,0,Low Value
14108,597.91,2,381,17.585588235294118,0,Low Value
14109,144.2,1,88,16.022222222222222,0,Low Value
14110,5683.15,12,2445,36.66548387096774,0,Low Value
14111,692.85,4,458,69.285,0,Low Value
14112,2915.15,7,1651,18.2196875,0,Low Value
14113,1840.42,4,745,54.13,0,Low Value
14114,386.53,2,101,25.768666666666665,0,Low Value
14116,1382.74,5,707,19.204722222222223,0,Low Value
14117,90.0,1,72,30.0,0,Low Value
14121,2780.15,4,2082,17.485220125786164,0,Low Value
14124,419.58,1,1618,83.916,0,Low Value
14125,2740.43,3,1640,16.409760479041914,0,Low Value
14126,706.1300000000001,3,508,47.07533333333334,0,Low Value
14127,709.71,3,321,16.129772727272726,0,Low Value
14128,637.5,2,564,13.858695652173912,0,Low Value
14129,1123.8600000000001,5,592,21.61269230769231,0,Low Value
14130,483.86,1,258,7.221791044776119,0,Low Value
14132,3586.03,11,3368,17.93015,0,Low Value
14133,605.64,3,348,21.63,0,Low Value
14135,4690.31,15,3850,35.00231343283583,0,Low Value
14138,982.38,2,610,20.901702127659576,0,Low Value
14139,415.82,1,510,15.993076923076924,0,Low Value
14140,935.05,2,811,14.167424242424241,0,Low Value
14141,915.13,4,355,22.87825,0,Low Value
14142,311.81,1,313,14.173181818181819,0,Low Value
14143,115.8,1,30,16.54285714285714,0,Low Value
14145,3742.2,4,756,340.2,0,Low Value
14146,4191.0,5,2437,19.957142857142856,0,Low Value
14147,483.4,2,108,96.67999999999999,0,Low Value
14148,157.2,1,16,52.4,0,Low Value
14149,446.62,1,218,15.950714285714286,0,Low Value
14150,658.64,2,496,25.33230769230769,0,Low Value
14152,621.29,2,711,12.67938775510204,0,Low Value
14154,1345.62,2,465,25.87730769230769,0,Low Value
14155,118.75,1,25,19.791666666666668,0,Low Value
14156,117379.63,55,57885,83.84259285714286,2,Medium Value
14157,432.88,2,284,9.018333333333333,0,Low Value
14158,507.65999999999997,1,781,12.381951219512194,0,Low Value
14159,4693.01,11,4408,3.8978488372093025,0,Low Value
14161,1110.52,3,455,10.282592592592593,0,Low Value
14162,289.36,2,142,11.5744,0,Low Value
14163,2445.91,4,893,47.036730769230765,0,Low Value
14164,1631.77,2,1033,56.26793103448276,0,Low Value
14165,122.53999999999999,1,54,4.901599999999999,0,Low Value
14167,574.84,4,150,11.054615384615385,0,Low Value
14171,363.79,1,167,6.272241379310345,0,Low Value
14173,450.84,4,150,15.546206896551723,0,Low Value
14174,134.46,1,94,5.171538461538462,0,Low Value
14175,3222.3,3,1515,21.626174496644296,0,Low Value
14176,576.9000000000001,4,209,18.609677419354842,0,Low Value
14177,559.41,4,205,13.319285714285714,0,Low Value
14178,1620.93,7,1505,4.9569724770642205,0,Low Value
14179,719.78,2,330,4.36230303030303,0,Low Value
14180,4748.52,25,719,19.785500000000003,0,Low Value
14184,452.89,1,127,18.870416666666667,0,Low Value
14185,197.65,1,6,65.88333333333334,0,Low Value
14188,2054.36,6,1162,31.605538461538462,0,Low Value
14189,4654.08,15,3937,17.56256603773585,0,Low Value
14191,4684.76,13,3662,18.08787644787645,0,Low Value
14193,853.39,2,445,20.318809523809524,0,Low Value
14194,11349.52,21,5840,19.601934369602763,0,Low Value
14195,1012.0,2,760,144.57142857142858,0,Low Value
14196,335.52,1,142,55.919999999999995,0,Low Value
14198,701.4,4,290,17.984615384615385,0,Low Value
14199,185.39999999999998,1,28,92.69999999999999,0,Low Value
14201,747.44,7,590,20.20108108108108,0,Low Value
14204,161.03,1,82,3.659772727272727,0,Low Value
14205,466.7,2,204,19.445833333333333,0,Low Value
14206,328.15999999999997,1,276,16.407999999999998,0,Low Value
14208,151.74,1,114,15.174000000000001,0,Low Value
14209,2073.43,6,691,23.83252873563218,0,Low Value
14210,1905.8400000000001,6,760,18.684705882352944,0,Low Value
14211,2241.1,9,1242,20.009821428571428,0,Low Value
14212,1070.48,1,1152,118.94222222222223,0,Low Value
14214,1004.38,5,751,14.990746268656716,0,Low Value
14215,1789.72,6,1358,16.57148148148148,0,Low Value
14216,1839.3,4,594,31.17457627118644,0,Low Value
14217,2004.98,17,689,20.0498,0,Low Value
14218,169.48000000000002,1,160,14.123333333333335,0,Low Value
14219,89.94,1,78,12.848571428571429,0,Low Value
14220,632.4000000000001,2,272,30.114285714285717,0,Low Value
14221,3432.8,9,2191,17.78652849740933,0,Low Value
14222,683.17,1,607,16.662682926829266,0,Low Value
14223,991.13,3,585,16.518833333333333,0,Low Value
14224,1050.1200000000001,4,514,8.899322033898306,0,Low Value
14226,2232.19,5,1308,33.31626865671642,0,Low Value
14227,3350.96,10,1820,19.148342857142858,0,Low Value
14229,1547.2,3,610,38.68,0,Low Value
14231,925.71,3,409,18.514200000000002,0,Low Value
14232,2048.07,5,1941,17.80930434782609,0,Low Value
14233,1462.72,4,680,41.792,0,Low Value
14234,775.46,4,963,4.877106918238994,0,Low Value
14235,3144.86,5,1959,39.80835443037975,0,Low Value
14236,490.86,2,310,32.724000000000004,0,Low Value
14237,161.0,1,38,17.88888888888889,0,Low Value
14238,146.85,1,111,18.35625,0,Low Value
14239,2380.85,11,993,21.257589285714285,0,Low Value
14240,890.34,2,418,21.19857142857143,0,Low Value
14241,213.70000000000002,1,146,21.37,0,Low Value
14242,280.55,2,123,17.534375,0,Low Value
14243,2588.77,10,1221,18.360070921985816,0,Low Value
14245,1693.45,2,976,15.680092592592594,0,Low Value
14246,1474.06,3,804,19.654133333333334,0,Low Value
14247,136.77,1,47,6.838500000000001,0,Low Value
14248,302.58,1,102,37.8225,0,Low Value
14250,1904.05,3,1200,17.153603603603603,0,Low Value
14251,2879.7000000000003,5,1674,36.91923076923077,0,Low Value
14256,969.0600000000001,2,414,18.284150943396227,0,Low Value
14257,3099.7200000000003,5,1682,29.242641509433966,0,Low Value
14258,12669.98,9,7100,114.14396396396396,0,Low Value
14259,120.0,1,68,24.0,0,Low Value
14261,1163.45,2,406,22.37403846153846,0,Low Value
14262,2618.23,8,1645,18.3093006993007,0,Low Value
14264,333.97,2,70,19.64529411764706,0,Low Value
14265,530.18,2,330,17.10258064516129,0,Low Value
14267,1516.24,3,530,27.568,0,Low Value
14270,492.65000000000003,1,197,16.98793103448276,0,Low Value
14271,112.32000000000001,1,88,11.232000000000001,0,Low Value
14272,437.96,2,599,13.271515151515151,0,Low Value
14273,559.97,4,264,19.309310344827587,0,Low Value
14276,1119.74,3,744,17.4959375,0,Low Value
14277,4216.2,3,1984,18.738666666666667,0,Low Value
14280,134.04,1,52,16.755,0,Low Value
14282,3729.34,15,2668,23.906025641025643,0,Low Value
14284,595.25,2,161,18.6015625,0,Low Value
14285,1910.01,4,541,70.74111111111111,0,Low Value
14286,4628.75,3,4338,16.53125,0,Low Value
14287,176.63,3,261,19.625555555555554,0,Low Value
14288,426.6,1,188,26.6625,0,Low Value
14289,911.26,6,292,19.388510638297873,0,Low Value
14290,2314.65,5,915,22.917326732673267,0,Low Value
14291,3883.25,11,2749,16.385021097046412,0,Low Value
14292,4871.93,9,1663,48.719300000000004,0,Low Value
14293,1046.56,4,709,17.15672131147541,0,Low Value
14295,166.20000000000002,1,84,33.24,0,Low Value
14297,1305.33,4,865,21.053709677419352,0,Low Value
14298,51527.3,44,58343,31.476664630421503,2,Medium Value
14299,3965.62,9,2149,27.73160839160839,0,Low Value
14300,43.2,1,32,14.4,0,Low Value
14301,640.14,1,606,49.24153846153846,0,Low Value
14304,383.45,1,139,22.555882352941175,0,Low Value
14305,1858.96,3,1089,17.70438095238095,0,Low Value
14306,2093.32,2,1075,63.4339393939394,0,Low Value
14307,2995.7200000000003,6,2058,16.64288888888889,0,Low Value
14309,2352.53,9,1633,20.10709401709402,0,Low Value
14311,310.26,1,146,15.513,0,Low Value
14312,1611.5900000000001,6,1012,18.52402298850575,0,Low Value
14314,120.0,1,296,15.0,0,Low Value
14315,2481.13,6,1021,24.565643564356435,0,Low Value
14317,508.58,1,255,21.190833333333334,0,Low Value
14320,477.79,2,325,15.412580645161292,0,Low Value
14321,1530.75,5,2406,12.445121951219512,0,Low Value
14323,605.0600000000001,2,350,16.807222222222222,0,Low Value
14326,183.85,1,103,22.98125,0,Low Value
14327,311.65000000000003,1,139,25.970833333333335,0,Low Value
14329,5014.84,7,3095,19.362316602316604,0,Low Value
14331,462.66,2,252,16.52357142857143,0,Low Value
14332,866.3100000000001,3,481,33.31961538461539,0,Low Value
14333,415.2,1,58,27.68,0,Low Value
14334,2552.21,8,1731,15.754382716049383,0,Low Value
14335,468.26,2,379,7.432698412698413,0,Low Value
14336,1614.91,4,1759,17.943444444444445,0,Low Value
14338,588.22,2,335,18.97483870967742,0,Low Value
14339,309.52000000000004,1,168,22.10857142857143,0,Low Value
14340,134.7,1,58,22.45,0,Low Value
14341,2182.28,8,1403,16.916899224806205,0,Low Value
14342,668.5600000000001,4,347,31.836190476190477,0,Low Value
14344,889.9300000000001,8,477,12.534225352112676,0,Low Value
14345,108.98,1,50,18.163333333333334,0,Low Value
14346,1021.58,2,605,17.026333333333334,0,Low Value
14348,409.57,1,183,22.753888888888888,0,Low Value
14349,133.5,1,86,4.306451612903226,0,Low Value
14350,282.93,1,183,15.718333333333334,0,Low Value
14351,51.0,1,12,51.0,0,Low Value
14352,1078.96,4,538,22.95659574468085,0,Low Value
14353,90.6,1,64,15.1,0,Low Value
14354,163.62,2,210,18.18,0,Low Value
14355,174.4,1,92,15.854545454545455,0,Low Value
14356,701.23,2,277,21.24939393939394,0,Low Value
14357,225.77,1,148,5.506585365853659,0,Low Value
14359,912.1800000000001,3,371,16.585090909090912,0,Low Value
14360,2128.23,4,1151,18.035847457627117,0,Low Value
14362,161.2,1,100,3.9317073170731707,0,Low Value
14364,3717.35,8,1967,53.87463768115942,0,Low Value
14367,9261.52,16,4438,17.67465648854962,0,Low Value
14368,155.0,1,36,19.375,0,Low Value
14371,100.5,1,34,25.125,0,Low Value
14373,76.55,1,17,19.1375,0,Low Value
14375,257.68,1,194,3.4357333333333333,0,Low Value
14377,617.05,2,219,56.095454545454544,0,Low Value
14379,348.1,2,292,7.567391304347827,0,Low Value
14381,202.68,1,146,3.619285714285714,0,Low Value
14382,626.07,1,1237,4.779160305343511,0,Low Value
14383,1247.69,3,817,21.14728813559322,0,Low Value
14385,202.10999999999999,3,159,14.43642857142857,0,Low Value
14386,142.4,1,54,20.342857142857145,0,Low Value
14387,1770.56,3,819,12.646857142857142,0,Low Value
14388,3212.84,8,1941,17.273333333333333,0,Low Value
14389,1043.46,2,729,23.188000000000002,0,Low Value
14390,4652.82,9,2136,16.268601398601398,0,Low Value
14393,67.95,1,13,13.59,0,Low Value
14395,3507.71,9,1693,10.02202857142857,0,Low Value
14396,487.99,2,225,6.684794520547945,0,Low Value
14397,2612.96,19,1890,30.034022988505747,0,Low Value
14400,574.7,1,454,22.988000000000003,0,Low Value
14401,4051.48,13,4507,22.26087912087912,0,Low Value
14403,1475.81,4,519,73.7905,0,Low Value
14404,1474.32,6,839,14.31378640776699,0,Low Value
14406,156.75,1,77,19.59375,0,Low Value
14407,2157.73,6,1415,29.557945205479452,0,Low Value
14408,2606.53,7,1616,24.360093457943925,0,Low Value
14409,2059.4500000000003,6,1230,38.137962962962966,0,Low Value
14410,1105.07,9,571,5.725751295336787,0,Low Value
14411,1063.0,1,196,75.92857142857143,0,Low Value
14412,770.03,2,786,17.90767441860465,0,Low Value
14413,122.7,1,68,5.334782608695653,0,Low Value
14414,1496.98,7,2512,15.432783505154639,0,Low Value
14415,5900.28,13,3011,10.000474576271186,0,Low Value
14416,490.22,2,326,35.01571428571429,0,Low Value
14418,1937.25,3,1711,15.622983870967742,0,Low Value
14419,1058.06,6,487,5.13621359223301,0,Low Value
14420,387.52,1,334,13.362758620689654,0,Low Value
14421,813.11,2,365,30.115185185185187,0,Low Value
14422,4263.64,6,2906,19.205585585585588,0,Low Value
14423,265.2,1,120,88.39999999999999,0,Low Value
14424,322.08,1,48,322.08,0,Low Value
14426,4481.67,10,2699,20.007455357142856,0,Low Value
14427,363.34000000000003,2,228,21.37294117647059,0,Low Value
14428,1244.83,5,436,8.644652777777777,0,Low Value
14431,470.36,1,130,27.668235294117647,0,Low Value
14432,2255.51,6,2070,5.904476439790576,0,Low Value
14434,1372.8,6,368,114.39999999999999,0,Low Value
14436,89.06,1,129,9.895555555555555,0,Low Value
14437,63.0,1,60,12.6,0,Low Value
14438,131.9,1,82,14.655555555555557,0,Low Value
14439,2661.24,1,526,83.16375,0,Low Value
14440,2357.68,5,588,42.86690909090909,0,Low Value
14441,1712.89,4,446,33.58607843137255,0,Low Value
14442,1589.82,2,482,25.235238095238095,0,Low Value
14443,1420.2,4,938,15.270967741935484,0,Low Value
14446,1039.58,4,933,3.548054607508532,0,Low Value
14447,1163.23,5,571,16.617571428571427,0,Low Value
14448,375.35,2,104,18.767500000000002,0,Low Value
14449,907.1,4,757,3.5158914728682173,0,Low Value
14450,483.25,3,241,12.08125,0,Low Value
14451,662.59,2,389,6.078807339449542,0,Low Value
14452,264.44,2,119,4.26516129032258,0,Low Value
14453,119.93,1,49,5.451363636363637,0,Low Value
14456,3062.4,9,2908,3.1571134020618556,0,Low Value
14457,113.64,1,88,28.41,0,Low Value
14459,1837.92,1,760,49.67351351351351,0,Low Value
14460,434.34,3,881,27.14625,0,Low Value
14461,2103.06,3,766,11.683666666666666,0,Low Value
14462,2004.02,11,964,8.350083333333334,0,Low Value
14463,529.62,3,179,88.27,0,Low Value
14465,1058.6200000000001,3,405,8.14323076923077,0,Low Value
14466,2272.4,7,1006,31.561111111111114,0,Low Value
14467,598.76,4,278,6.652888888888889,0,Low Value
14470,461.19,2,193,10.725348837209303,0,Low Value
14472,1936.84,8,1160,6.892669039145908,0,Low Value
14473,234.34,2,88,33.47714285714286,0,Low Value
14474,547.66,1,140,18.884827586206896,0,Low Value
14475,925.85,3,447,22.04404761904762,0,Low Value
14476,215.7,1,132,11.352631578947367,0,Low Value
14477,1309.6,4,720,130.95999999999998,0,Low Value
14479,316.25,2,117,17.569444444444443,0,Low Value
14480,279.05,1,143,21.465384615384615,0,Low Value
14481,636.51,2,489,21.217,0,Low Value
14482,2068.15,6,1646,14.362152777777778,0,Low Value
14483,137.1,1,97,15.233333333333333,0,Low Value
14484,321.92,1,210,22.994285714285716,0,Low Value
14485,165.75,1,71,3.526595744680851,0,Low Value
14487,1196.33,6,735,8.307847222222222,0,Low Value
14488,1064.28,1,799,23.136521739130433,0,Low Value
14489,463.38,1,299,15.446,0,Low Value
14491,340.93,2,139,20.05470588235294,0,Low Value
14493,2383.2400000000002,5,1285,19.860333333333337,0,Low Value
14494,139.56,1,92,19.937142857142856,0,Low Value
14495,123.80000000000001,2,62,20.633333333333336,0,Low Value
14496,538.8100000000001,2,159,28.35842105263158,0,Low Value
14497,475.37,1,235,16.392068965517243,0,Low Value
14498,1957.32,5,1098,10.141554404145078,0,Low Value
14499,815.32,3,501,4.2026804123711345,0,Low Value
14500,356.85,3,117,50.978571428571435,0,Low Value
14501,251.21,2,161,25.121000000000002,0,Low Value
14502,2470.67,11,1498,3.9594070512820516,0,Low Value
14503,3543.26,6,2004,21.605243902439025,0,Low Value
14504,673.26,4,308,6.2921495327102805,0,Low Value
14505,5905.64,8,2759,7.391289111389237,0,Low Value
14506,2012.17,5,730,6.367626582278481,0,Low Value
14507,1383.18,6,600,14.408125,0,Low Value
14508,276.42,2,131,4.849473684210526,0,Low Value
14511,1314.81,5,784,19.33544117647059,0,Low Value
14512,275.28,2,122,11.968695652173912,0,Low Value
14513,455.59000000000003,3,361,37.965833333333336,0,Low Value
14514,1055.35,3,589,14.456849315068492,0,Low Value
14515,2102.09,6,1134,20.812772277227726,0,Low Value
